site,sn,group,tid,unit,low,high,month,day,hour,minute,second,microsec,result,value,fail_msg
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_dark_std,,,,05,12,05,50,25,69540,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch0_light_std,,,,05,12,05,50,25,78080,Pass,0.63,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch1_light_std,,,,05,12,05,50,25,86258,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch2_light_std,,,,05,12,05,50,25,93318,Pass,0.7,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch3_light_std,,,,05,12,05,50,25,100375,Pass,0.63,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch4_light_std,,,,05,12,05,50,25,108254,Pass,0.68,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch5_light_std,,,,05,12,05,50,25,115647,Pass,0.76,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch6_light_std,,,,05,12,05,50,25,122785,Pass,0.58,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_light_std,,,,05,12,05,50,25,131177,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch0_dark_max,,,,05,12,05,50,25,135589,Pass,2050,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch1_dark_max,,,,05,12,05,50,25,139596,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch2_dark_max,,,,05,12,05,50,25,146086,Pass,2911,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch3_dark_max,,,,05,12,05,50,25,149339,Pass,1089,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch4_dark_max,,,,05,12,05,50,25,152848,Pass,238,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch5_dark_max,,,,05,12,05,50,25,156866,Pass,3477,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch6_dark_max,,,,05,12,05,50,25,162184,Pass,2050,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_dark_max,,,,05,12,05,50,25,167403,Pass,4095,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch0_light_max,,,,05,12,05,50,25,170895,Pass,2050,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch1_light_max,,,,05,12,05,50,25,174571,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch2_light_max,,,,05,12,05,50,25,177456,Pass,2911,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch3_light_max,,,,05,12,05,50,25,180214,Pass,1086,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch4_light_max,,,,05,12,05,50,25,183516,Pass,845,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch5_light_max,,,,05,12,05,50,25,186126,Pass,3496,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch6_light_max,,,,05,12,05,50,25,190271,Pass,2051,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_light_max,,,,05,12,05,50,25,195778,Pass,4095,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch0_dark_min,,,,05,12,05,50,25,199787,Pass,2046,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch1_dark_min,,,,05,12,05,50,25,204577,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch2_dark_min,,,,05,12,05,50,25,211758,Pass,2906,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch3_dark_min,,,,05,12,05,50,25,216605,Pass,1085,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch4_dark_min,,,,05,12,05,50,25,221462,Pass,233,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch5_dark_min,,,,05,12,05,50,25,226819,Pass,3472,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch6_dark_min,,,,05,12,05,50,25,231439,Pass,2047,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_dark_min,,,,05,12,05,50,25,237477,Pass,4095,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch0_light_min,,,,05,12,05,50,25,242097,Pass,2047,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch1_light_min,,,,05,12,05,50,25,245227,Pass,0,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch2_light_min,,,,05,12,05,50,25,248204,Pass,2907,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch3_light_min,,,,05,12,05,50,25,251883,Pass,1081,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch4_light_min,,,,05,12,05,50,25,255695,Pass,840,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch5_light_min,,,,05,12,05,50,25,261489,Pass,3491,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch6_light_min,,,,05,12,05,50,25,265233,Pass,2047,
5,FN69193066LKTY25N,lisa 10ma lb,PARSE lisa_lb_10mA_ch7_light_min,,,,05,12,05,50,25,268622,Pass,4095,
5,FN69193066LKTY25N,lisa 10ma lb,SYSTEM_CURRENT end,,,,05,12,05,50,25,348185,Pass,2019-05-12 05:50:25:242,
5,FN69193066LKTY25N,lisa 10ma lb,DIAGS_event 1,,,,05,12,05,50,25,367774,Pass,--PASS--,
5,FN69193066LKTY25N,lisa 10ma lb,SYSTEM_CURRENT minimum,mA,,,05,12,05,50,25,375990,Pass,57.7598,
5,FN69193066LKTY25N,lisa 10ma lb,SYSTEM_CURRENT maximum,mA,,,05,12,05,50,25,383448,Pass,99.3189,
5,FN69193066LKTY25N,lisa 10ma lb,SYSTEM_CURRENT average,mA,,,05,12,05,50,25,389350,Pass,67.3166,
5,FN69193066LKTY25N,lisa 10ma lb,SYSTEM_CURRENT rms,mA,,,05,12,05,50,25,396084,Pass,67.8809,
5,FN69193066LKTY25N,lisa 20ma lb,DIAGS_sensorreg,,,,05,12,05,50,25,399134,Pass,--PASS--,
5,FN69193066LKTY25N,lisa 20ma lb,DIAGS_sensor 0,,,,05,12,05,50,25,420732,Pass,--PASS--,
5,FN69193066LKTY25N,lisa 20ma lb,DIAGS_event 0,,,,05,12,05,50,25,570355,Pass,--PASS--,
5,FN69193066LKTY25N,lisa 20ma lb,SYSTEM_CURRENT start,,,,05,12,05,50,25,601573,Pass,2019-05-12 05:50:25:566,
5,FN69193066LKTY25N,lisa 20ma lb,DIAGS_sensor 1,,,,05,12,05,50,26,699368,Pass,--PASS--,
